,Unnamed: 0,location,size,total_sqft,bath,balcony,price,bhk,price_per_sqft
10197,10283,Haralur Road,3 BHK,1817.0,3.0,2.0,110.0,3,6053.935057787562
10198,10284,other,2 BHK,1205.0,2.0,1.0,47.0,2,3900.414937759336
10199,10285,other,2 BHK,1070.0,2.0,2.0,33.43,2,3124.299065420561
10200,10286,other,2 BHK,1070.0,2.0,1.0,52.0,2,4859.813084112149
10201,10287,Amruthahalli,2 BHK,1340.0,2.0,1.0,75.0,2,5597.014925373134
10202,10288,Kalena Agrahara,2 BHK,980.0,2.0,2.0,35.0,2,3571.4285714285716
10203,10289,8th Phase JP Nagar,2 BHK,1006.0,2.0,0.0,44.0,2,4373.75745526839
10204,10290,Thanisandra,2 BHK,1098.0,2.0,1.0,71.0,2,6466.302367941712
10205,10291,Mico Layout,2 BHK,1200.0,2.0,1.0,53.5,2,4458.333333333333
10206,10292,Thigalarapalya,4 BHK,4190.0,4.0,2.0,325.0,4,7756.563245823389
10207,10293,Sarjapur  Road,2 BHK,1019.0,2.0,1.0,62.0,2,6084.396467124632
10208,10294,Whitefield,2 BHK,1150.0,2.0,2.0,40.21,2,3496.521739130435
10209,10295,Anekal,3 Bedroom,1733.5,3.0,1.0,120.0,3,6922.411306605134
10210,10296,other,2 BHK,1415.0,2.0,2.0,120.0,2,8480.565371024735
10211,10297,other,3 BHK,1750.0,3.0,2.0,58.0,3,3314.285714285714
10212,10298,other,3 BHK,1537.0,3.0,2.0,81.0,3,5270.006506180872
10213,10299,other,2 BHK,1050.0,2.0,2.0,45.0,2,4285.714285714285
10214,10300,Kanakpura Road,3 BHK,1452.0,3.0,3.0,55.6,3,3829.2011019283746
10215,10301,Domlur,2 BHK,1246.0,2.0,1.0,95.0,2,7624.398073836276
10216,10302,Yelahanka,3 BHK,1890.0,4.0,2.0,85.0,3,4497.354497354498
10217,10303,Electronic City Phase II,2 BHK,972.0,2.0,1.0,40.0,2,4115.22633744856
10218,10304,other,4 Bedroom,10624.0,4.0,2.0,2340.0,4,22025.602409638555
10219,10305,Brookefield,4 Bedroom,1500.0,5.0,3.0,160.0,4,10666.666666666666
10220,10306,Electronic City,1 BHK,630.0,1.0,1.0,33.7,1,5349.20634920635
10221,10307,Kothanur,8 Bedroom,1050.0,5.0,0.0,80.0,8,7619.047619047619
10222,10308,other,3 BHK,1255.0,2.0,1.0,60.0,3,4780.876494023904
10223,10309,Ramamurthy Nagar,4 Bedroom,1900.0,4.0,2.0,185.0,4,9736.842105263158
10224,10310,Doddaballapur,3 Bedroom,2440.0,3.0,1.0,142.0,3,5819.672131147541
10225,10311,Kanakpura Road,3 BHK,1938.0,3.0,3.0,92.69,3,4782.765737874097
10226,10312,Bannerghatta Road,3 BHK,1711.0,3.0,2.0,125.0,3,7305.669199298656
10227,10313,Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,5,20000.0
10228,10314,CV Raman Nagar,2 BHK,1392.0,2.0,1.0,95.0,2,6824.712643678161
10229,10315,Haralur Road,2 BHK,1225.0,2.0,1.0,77.0,2,6285.714285714285
10230,10316,Sarjapur  Road,4 BHK,3418.0,3.0,2.0,235.0,4,6875.365710942071
10231,10317,Green Glen Layout,3 BHK,1750.0,3.0,2.0,120.0,3,6857.142857142857
10232,10318,Subramanyapura,3 BHK,1260.0,2.0,1.0,80.0,3,6349.206349206349
10233,10319,Sarjapur  Road,1 BHK,691.0,1.0,1.0,31.1,1,4500.723589001447
10234,10320,BTM 2nd Stage,4 Bedroom,2400.0,3.0,2.0,400.0,4,16666.666666666668
10235,10321,Haralur Road,2 BHK,1285.0,2.0,1.0,78.0,2,6070.038910505837
10236,10322,Hebbal,3 BHK,1590.0,3.0,2.0,96.0,3,6037.735849056604
10237,10323,9th Phase JP Nagar,3 BHK,1571.0,3.0,2.0,65.0,3,4137.492043284532
10238,10324,Hebbal Kempapura,5 Bedroom,2800.0,5.0,1.0,220.0,5,7857.142857142857
10239,10325,Garudachar Palya,2 BHK,1060.0,2.0,1.0,48.66,2,4590.566037735849
10240,10326,Hennur,2 BHK,1255.0,2.0,1.0,58.0,2,4621.5139442231075
10241,10327,other,4 Bedroom,702.0,4.0,0.0,65.0,4,9259.25925925926
10242,10328,other,3 Bedroom,2400.0,2.0,2.0,185.0,3,7708.333333333333
10243,10329,Bannerghatta Road,3 BHK,1520.0,2.0,3.0,81.0,3,5328.9473684210525
10244,10331,other,2 BHK,1170.0,2.0,1.0,45.51,2,3889.74358974359
10245,10332,OMBR Layout,3 BHK,1580.0,3.0,2.0,75.0,3,4746.835443037975
10246,10333,Ardendale,3 BHK,1777.26,3.0,2.0,89.0,3,5007.7084950991975
10247,10334,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,2.0,55.78,2,4280.890253261704
10248,10335,Kodichikkanahalli,2 BHK,1680.0,2.0,3.0,59.0,2,3511.904761904762
10249,10336,Whitefield,3 BHK,1495.0,2.0,2.0,70.0,3,4682.274247491639
10250,10337,Yelahanka,3 BHK,1835.0,3.0,1.0,108.0,3,5885.558583106267
10251,10338,Banjara Layout,3 Bedroom,610.0,3.0,1.0,60.0,3,9836.065573770491
10252,10339,other,2 BHK,1080.0,2.0,2.0,38.0,2,3518.5185185185187
10253,10340,Electronic City,2 BHK,1025.0,2.0,1.0,29.61,2,2888.7804878048782
10254,10341,Haralur Road,2 BHK,1225.0,2.0,1.0,67.48,2,5508.571428571428
10255,10342,Balagere,1 BHK,656.0,1.0,1.0,34.77,1,5300.304878048782
10256,10343,Sarjapur  Road,2 BHK,994.0,2.0,2.0,45.0,2,4527.162977867203
10257,10344,other,2 BHK,1025.0,2.0,1.0,65.0,2,6341.463414634146
10258,10345,Marathahalli,2 BHK,1156.0,2.0,2.0,52.0,2,4498.269896193771
10259,10346,JP Nagar,2 BHK,1250.0,2.0,2.0,60.0,2,4800.0
10260,10347,Kundalahalli,4 Bedroom,3092.0,4.0,3.0,230.0,4,7438.551099611902
10261,10348,Hegde Nagar,3 BHK,1930.0,4.0,2.0,122.0,3,6321.243523316062
10262,10349,other,2 BHK,1020.0,2.0,1.0,70.0,2,6862.745098039216
10263,10350,Kumaraswami Layout,3 BHK,1310.0,2.0,1.0,70.0,3,5343.511450381679
10264,10351,Jalahalli,1 BHK,612.5,1.0,0.0,27.565,1,4500.408163265306
10265,10352,Kanakpura Road,2 BHK,1322.0,2.0,3.0,70.0,2,5295.00756429652
10266,10353,Kothanur,2 BHK,1160.0,2.0,2.0,57.0,2,4913.793103448276
10267,10354,5th Block Hbr Layout,2 BHK,1100.0,2.0,2.0,48.0,2,4363.636363636364
10268,10355,Lakshminarayana Pura,3 BHK,1720.0,3.0,3.0,150.0,3,8720.93023255814
10269,10356,Hosur Road,3 BHK,1689.0,3.0,2.0,103.0,3,6098.283007696862
10270,10357,Chikkalasandra,2 BHK,1090.0,2.0,1.0,47.42,2,4350.45871559633
10271,10358,KR Puram,2 BHK,2000.0,2.0,0.0,75.0,2,3750.0
10272,10359,other,2 BHK,1155.0,2.0,2.0,69.0,2,5974.025974025974
10273,10360,Vishveshwarya Layout,6 Bedroom,4000.0,6.0,0.0,230.0,6,5750.0
10274,10361,Sarjapur  Road,4 Bedroom,3913.0,5.0,0.0,176.0,4,4497.827753641707
10275,10362,Hebbal,3 BHK,3520.0,5.0,2.0,320.0,3,9090.90909090909
10276,10363,JP Nagar,2 BHK,1125.0,2.0,2.0,39.98,2,3553.7777777777774
10277,10364,Yelahanka,3 BHK,1847.0,3.0,3.0,92.0,3,4981.050351922036
10278,10365,7th Phase JP Nagar,3 BHK,1515.0,2.0,1.0,76.0,3,5016.501650165016
10279,10366,Raja Rajeshwari Nagar,8 Bedroom,3450.0,7.0,2.0,225.0,8,6521.739130434783
10280,10367,Yelahanka,5 Bedroom,2500.0,3.0,1.0,120.0,5,4800.0
10281,10368,Sarjapur  Road,2 BHK,1130.0,2.0,2.0,55.0,2,4867.256637168141
10282,10369,Bellandur,2 BHK,1049.0,2.0,1.0,51.0,2,4861.773117254528
10283,10370,Amruthahalli,3 BHK,2650.0,4.0,0.0,175.0,3,6603.773584905661
10284,10371,Varthur Road,2 BHK,850.0,2.0,1.0,25.4,2,2988.235294117647
10285,10372,Badavala Nagar,3 BHK,1842.0,3.0,2.0,115.0,3,6243.213897937025
10286,10373,other,5 Bedroom,2600.0,5.0,3.0,370.0,5,14230.76923076923
10287,10374,Jakkur,2 BHK,1282.0,2.0,1.0,72.0,2,5616.224648985959
10288,10375,Kalena Agrahara,2 BHK,800.0,2.0,1.0,40.0,2,5000.0
10289,10376,other,4 Bedroom,1200.0,4.0,2.0,240.0,4,20000.0
10290,10377,Chandapura,3 BHK,1190.0,2.0,2.0,30.35,3,2550.4201680672268
10291,10378,Magadi Road,3 BHK,1318.0,2.0,1.0,68.0,3,5159.332321699545
10292,10379,Kanakpura Road,2 BHK,1698.0,2.0,1.0,105.0,2,6183.745583038869
10293,10380,other,3 BHK,2030.0,2.0,1.0,182.0,3,8965.51724137931
10294,10381,Kammasandra,3 BHK,1276.0,2.0,1.0,31.9,3,2500.0
10295,10382,other,3 BHK,1555.0,2.0,1.0,67.0,3,4308.681672025724
10296,10383,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0,3,7708.665603402445
10297,10384,other,3 BHK,2900.0,3.0,2.0,325.0,3,11206.896551724138
10298,10385,Yelahanka,3 BHK,1890.0,3.0,2.0,109.0,3,5767.195767195767
10299,10386,other,5 BHK,900.0,5.0,2.0,135.0,5,15000.0
10300,10387,Old Madras Road,2 BHK,935.0,2.0,1.0,32.0,2,3422.4598930481284
10301,10388,Cox Town,2 BHK,1000.0,2.0,3.0,58.0,2,5800.0
10302,10389,Singasandra,3 BHK,1510.0,3.0,2.0,75.0,3,4966.887417218543
10303,10390,Uttarahalli,2 BHK,1120.0,2.0,1.0,50.0,2,4464.285714285715
10304,10391,Ananth Nagar,2 BHK,930.0,2.0,1.0,25.99,2,2794.6236559139784
10305,10392,Electronic City,3 BHK,1160.0,2.0,2.0,42.0,3,3620.689655172414
10306,10393,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,2.0,48.1,2,3389.7110641296686
10307,10394,Talaghattapura,2 BHK,1175.0,2.0,2.0,62.0,2,5276.595744680851
10308,10395,Bellandur,3 BHK,1350.0,2.0,1.0,63.0,3,4666.666666666667
10309,10396,Malleshwaram,3 BHK,2215.0,3.0,2.0,330.0,3,14898.419864559819
10310,10397,Attibele,2 BHK,996.0,2.0,1.0,24.9,2,2500.0
10311,10398,Anjanapura,2 BHK,1076.0,2.0,1.0,30.13,2,2800.185873605948
10312,10399,other,4 BHK,2180.0,4.0,3.0,115.0,4,5275.229357798165
10313,10400,Kasavanhalli,3 BHK,1715.0,3.0,3.0,112.0,3,6530.6122448979595
10314,10401,Hebbal,2 BHK,1072.0,2.0,2.0,45.0,2,4197.761194029851
10315,10402,Panathur,2 BHK,1230.0,2.0,1.0,80.0,2,6504.065040650406
10316,10403,Murugeshpalya,3 BHK,1600.0,2.0,1.0,65.0,3,4062.5
10317,10404,Thanisandra,3 BHK,1411.0,3.0,1.0,93.25,3,6608.788093550674
10318,10405,Rayasandra,5 BHK,3600.0,5.0,3.0,145.0,5,4027.777777777778
10319,10406,Jalahalli,3 BHK,2404.0,3.0,2.0,138.0,3,5740.432612312812
10320,10407,Sahakara Nagar,4 Bedroom,1200.0,4.0,2.0,190.0,4,15833.333333333334
10321,10408,Nagarbhavi,3 Bedroom,1200.0,3.0,2.0,226.0,3,18833.333333333332
10322,10409,Doddathoguru,3 BHK,1208.0,3.0,1.0,45.0,3,3725.1655629139073
10323,10410,Yeshwanthpur,5 Bedroom,1700.0,5.0,2.0,300.0,5,17647.058823529413
10324,10411,Haralur Road,2 BHK,1225.0,2.0,1.0,69.84,2,5701.224489795918
10325,10412,Hebbal,2 BHK,1162.0,2.0,1.0,69.0,2,5938.037865748709
10326,10413,Thanisandra,3 BHK,1262.0,2.0,1.0,65.0,3,5150.5546751188585
10327,10414,other,2 BHK,1050.0,2.0,2.0,35.0,2,3333.3333333333335
10328,10415,Electronic City Phase II,2 BHK,1160.0,2.0,1.0,33.51,2,2888.793103448276
10329,10416,Channasandra,3 Bedroom,1500.0,3.0,1.0,61.95,3,4130.0
10330,10417,other,3 BHK,1610.0,3.0,3.0,85.0,3,5279.503105590062
10331,10418,Whitefield,2 BHK,1340.0,2.0,2.0,41.0,2,3059.7014925373132
10332,10419,Sarjapur  Road,3 BHK,2275.0,4.0,2.0,182.0,3,8000.0
10333,10420,Budigere,2 BHK,1162.0,2.0,1.0,58.0,2,4991.394148020654
10334,10421,other,2 Bedroom,1500.0,2.0,0.0,145.0,2,9666.666666666666
10335,10422,other,4 Bedroom,3150.0,3.0,1.0,135.0,4,4285.714285714285
10336,10423,Hosa Road,2 BHK,1170.0,2.0,2.0,65.0,2,5555.555555555556
10337,10424,Sarjapur  Road,2 BHK,980.0,2.0,1.0,25.0,2,2551.0204081632655
10338,10425,Channasandra,3 BHK,1800.0,3.0,2.0,60.0,3,3333.3333333333335
10339,10426,Banashankari Stage VI,3 BHK,1423.0,2.0,1.0,71.73,3,5040.758959943781
10340,10427,Kaggadasapura,2 BHK,1106.0,2.0,3.0,40.0,2,3616.6365280289333
10341,10428,Kereguddadahalli,2 BHK,1105.0,2.0,2.0,27.6,2,2497.737556561086
10342,10429,Cunningham Road,4 Bedroom,7500.0,6.0,2.0,1800.0,4,24000.0
10343,10430,other,2 BHK,1255.0,2.0,1.0,56.7,2,4517.92828685259
10344,10431,Sarjapur  Road,3 BHK,1525.0,2.0,2.0,65.0,3,4262.295081967213
10345,10432,Babusapalaya,2 BHK,1061.0,2.0,1.0,38.95,2,3671.065032987748
10346,10433,other,2 Bedroom,600.0,2.0,2.0,29.5,2,4916.666666666667
10347,10434,Electronic City Phase II,3 BHK,1400.0,2.0,2.0,40.45,3,2889.2857142857147
10348,10435,Domlur,3 BHK,2100.0,3.0,2.0,145.0,3,6904.761904761905
10349,10436,Electronic City,2 BHK,660.0,1.0,1.0,16.5,2,2500.0
10350,10437,Kengeri,2 BHK,633.0,1.0,1.0,18.0,2,2843.6018957345973
10351,10438,Indira Nagar,2 BHK,1260.0,2.0,3.0,120.0,2,9523.809523809523
10352,10439,ITPL,2 BHK,907.0,2.0,0.0,55.43,2,6111.35611907387
10353,10440,Hennur Road,3 BHK,2047.0,3.0,2.0,67.55,3,3299.9511480214946
10354,10441,other,4 BHK,2597.0,4.0,3.0,189.0,4,7277.628032345014
10355,10442,Bellandur,2 BHK,1211.0,2.0,1.0,63.0,2,5202.312138728324
10356,10443,Hennur Road,3 BHK,1904.0,3.0,2.0,129.0,3,6775.210084033613
10357,10444,Balagere,2 BHK,1205.0,2.0,1.0,73.87,2,6130.290456431535
10358,10445,Yeshwanthpur,2 BHK,1164.0,2.0,2.0,64.08,2,5505.154639175258
10359,10446,other,2 BHK,1410.0,2.0,2.0,73.0,2,5177.304964539007
10360,10447,other,2 BHK,1150.0,2.0,1.0,42.0,2,3652.1739130434785
10361,10448,other,2 BHK,1170.0,2.0,2.0,53.11,2,4539.316239316239
10362,10449,Hennur,2 BHK,1420.0,2.0,1.0,62.0,2,4366.197183098591
10363,10450,Panathur,2 BHK,1125.0,2.0,2.0,45.0,2,4000.0
10364,10451,NRI Layout,3 BHK,1789.0,3.0,3.0,75.0,3,4192.286193404137
10365,10452,Hulimavu,2 BHK,1021.0,2.0,1.0,76.0,2,7443.682664054848
10366,10453,Ananth Nagar,2 BHK,1074.0,2.0,2.0,26.85,2,2500.0
10367,10454,Kalena Agrahara,2 BHK,1222.0,2.0,3.0,48.0,2,3927.986906710311
10368,10455,Hennur Road,3 BHK,1981.0,3.0,1.0,134.0,3,6764.260474507824
10369,10456,Yelachenahalli,2 BHK,1103.0,2.0,2.0,55.0,2,4986.400725294651
10370,10457,other,2 BHK,1201.0,2.0,1.0,65.0,2,5412.156536219817
10371,10458,Sarjapur  Road,2 BHK,970.0,2.0,1.0,36.0,2,3711.340206185567
10372,10459,Sarjapur,2 BHK,920.0,2.0,2.0,33.0,2,3586.9565217391305
10373,10460,Yeshwanthpur,3 BHK,1520.0,3.0,3.0,85.0,3,5592.105263157895
10374,10461,other,3 Bedroom,675.0,3.0,2.0,75.0,3,11111.111111111111
10375,10462,Sonnenahalli,3 BHK,1268.0,2.0,1.0,75.0,3,5914.826498422713
10376,10463,other,1 BHK,660.0,1.0,0.0,30.0,1,4545.454545454545
10377,10464,Harlur,3 BHK,1755.0,3.0,2.0,115.0,3,6552.706552706552
10378,10465,Hoskote,2 BHK,945.0,2.0,1.0,35.0,2,3703.703703703704
10379,10466,8th Phase JP Nagar,1 BHK,500.0,1.0,1.0,33.0,1,6600.0
10380,10467,Harlur,4 BHK,2820.0,4.0,0.0,153.5,4,5443.262411347518
10381,10468,Bommenahalli,4 Bedroom,1632.0,3.0,0.0,140.0,4,8578.43137254902
10382,10469,Rachenahalli,2 BHK,1167.0,2.0,2.0,37.5,2,3213.367609254499
10383,10470,Domlur,2 BHK,1276.0,2.0,2.0,80.0,2,6269.592476489028
10384,10471,Thanisandra,2 BHK,1234.0,2.0,2.0,51.0,2,4132.90113452188
10385,10472,Lakshminarayana Pura,2 BHK,1180.0,2.0,1.0,75.0,2,6355.932203389831
10386,10473,ISRO Layout,3 BHK,1370.0,2.0,2.0,87.0,3,6350.36496350365
10387,10474,Chandapura,2 BHK,1015.0,2.0,2.0,25.88,2,2549.753694581281
10388,10475,other,9 Bedroom,1200.0,9.0,3.0,230.0,9,19166.666666666668
10389,10476,Electronic City,3 Bedroom,1400.0,3.0,1.0,90.0,3,6428.571428571428
10390,10477,Whitefield,5 Bedroom,1500.0,6.0,3.0,155.0,5,10333.333333333334
10391,10478,other,2 Bedroom,1050.0,2.0,0.0,40.0,2,3809.5238095238096
10392,10479,Ramagondanahalli,2 BHK,1251.0,2.0,1.0,46.0,2,3677.0583533173462
10393,10480,Yeshwanthpur,3 BHK,1677.0,3.0,2.0,92.13,3,5493.738819320215
10394,10481,Sarjapur  Road,2 BHK,1346.0,2.0,1.0,67.38,2,5005.94353640416
10395,10482,Electronic City Phase II,2 BHK,1090.0,2.0,1.0,31.48,2,2888.0733944954127
10396,10483,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,5,20000.0
10397,10484,Kanakapura,3 BHK,1290.0,2.0,3.0,51.1,3,3961.2403100775196
10398,10485,Rajaji Nagar,5 BHK,7514.0,7.0,2.0,1500.0,5,19962.736225712004
10399,10486,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0,3,7708.665603402445
10400,10487,Garudachar Palya,2 BHK,1150.0,2.0,2.0,52.0,2,4521.739130434783
10401,10489,Sarjapur,3 Bedroom,2690.0,3.0,2.0,295.0,3,10966.542750929368
10402,10490,Kanakpura Road,3 BHK,1200.0,2.0,2.0,42.0,3,3500.0
10403,10491,other,2 BHK,933.445408,2.0,2.0,40.0,2,4285.199718932036
10404,10492,other,3 BHK,2735.0,4.0,2.0,340.0,3,12431.44424131627
10405,10493,other,2 BHK,950.0,2.0,0.0,65.0,2,6842.105263157895
10406,10494,Bommasandra Industrial Area,3 BHK,1491.0,3.0,3.0,40.5,3,2716.2977867203217
10407,10495,Ramamurthy Nagar,2 BHK,1050.0,2.0,1.0,51.66,2,4920.0
10408,10496,Hoodi,3 BHK,1660.0,3.0,2.0,131.0,3,7891.566265060241
10409,10497,Nagavarapalya,2 BHK,1134.0,2.0,2.0,55.0,2,4850.088183421517
10410,10498,Hebbal,2 BHK,1100.0,2.0,1.0,60.0,2,5454.545454545455
10411,10499,Magadi Road,4 Bedroom,800.0,4.0,2.0,60.0,4,7500.0
10412,10500,Anekal,2 Bedroom,1200.0,2.0,1.0,36.1,2,3008.3333333333335
10413,10501,Nagarbhavi,4 Bedroom,1200.0,4.0,3.0,240.0,4,20000.0
10414,10502,other,3 Bedroom,980.0,3.0,1.0,80.0,3,8163.265306122449
10415,10503,other,2 BHK,1080.0,2.0,1.0,37.8,2,3499.9999999999995
10416,10504,CV Raman Nagar,1 BHK,705.0,2.0,1.0,50.0,1,7092.198581560284
10417,10505,other,3 BHK,1200.0,2.0,2.0,35.0,3,2916.6666666666665
10418,10506,Anandapura,2 BHK,1200.0,2.0,1.0,50.0,2,4166.666666666667
10419,10507,Talaghattapura,3 BHK,1804.0,3.0,2.0,127.0,3,7039.911308203991
10420,10508,other,2 BHK,750.0,2.0,0.0,20.0,2,2666.6666666666665
10421,10509,other,2 BHK,420.0,1.0,1.0,25.0,2,5952.380952380952
10422,10510,Malleshwaram,4 BHK,2800.0,4.0,2.0,252.0,4,9000.0
10423,10511,Battarahalli,2 BHK,1090.0,2.0,2.0,38.37,2,3520.1834862385317
10424,10512,R.T. Nagar,2 Bedroom,1500.0,2.0,0.0,230.0,2,15333.333333333334
10425,10513,Electronic City,3 BHK,1287.0,3.0,1.0,55.0,3,4273.504273504273
10426,10514,Thigalarapalya,3 BHK,2215.0,4.0,2.0,157.0,3,7088.03611738149
10427,10515,Kadubeesanahalli,4 Bedroom,2800.0,4.0,2.0,375.0,4,13392.857142857143
10428,10516,Sarjapur  Road,2 BHK,1045.0,2.0,2.0,42.15,2,4033.492822966507
10429,10517,Hormavu,2 BHK,1263.0,2.0,1.0,47.36,2,3749.802058590657
10430,10518,Whitefield,3 BHK,1431.0,3.0,2.0,85.0,3,5939.902166317261
10431,10519,Dommasandra,2 BHK,999.0,2.0,2.0,32.9,2,3293.293293293293
10432,10520,Vittasandra,3 BHK,1650.0,3.0,2.0,85.5,3,5181.818181818182
10433,10521,other,3 BHK,1535.0,3.0,1.0,72.0,3,4690.553745928339
10434,10522,Marathahalli,4 BHK,2524.0,5.0,2.0,180.0,4,7131.537242472266
10435,10523,Kanakpura Road,3 BHK,1300.0,3.0,2.0,69.0,3,5307.692307692308
10436,10524,other,3 Bedroom,600.0,3.0,2.0,125.0,3,20833.333333333332
10437,10525,7th Phase JP Nagar,3 BHK,2095.0,3.0,2.0,150.0,3,7159.904534606205
10438,10526,Yelahanka New Town,1 BHK,284.0,1.0,1.0,8.0,1,2816.9014084507044
10439,10527,Ananth Nagar,1 BHK,500.0,1.0,1.0,14.0,1,2800.0
10440,10528,other,2 BHK,1265.0,2.0,2.0,68.0,2,5375.494071146245
10441,10529,Kudlu Gate,2 BHK,1215.0,2.0,1.0,44.96,2,3700.411522633745
10442,10530,Yelahanka New Town,2 Bedroom,2200.0,2.0,0.0,180.0,2,8181.818181818182
10443,10531,Electronics City Phase 1,2 BHK,1028.0,2.0,1.0,51.0,2,4961.089494163424
10444,10532,Hegde Nagar,3 BHK,1835.0,2.0,2.0,92.0,3,5013.623978201635
10445,10533,Munnekollal,3 BHK,1800.0,3.0,3.0,65.0,3,3611.1111111111113
10446,10534,1st Phase JP Nagar,3 BHK,2077.0,3.0,3.0,175.0,3,8425.613866153106
10447,10535,Sarjapur  Road,4 Bedroom,2880.0,3.0,2.0,211.0,4,7326.388888888889
10448,10536,other,6 BHK,499.0,5.0,0.0,89.0,6,17835.67134268537
10449,10537,Dasanapura,2 BHK,708.0,2.0,1.0,31.15,2,4399.717514124294
10450,10538,Basavangudi,2 BHK,1200.0,2.0,3.0,120.0,2,10000.0
10451,10539,Hosakerehalli,2 BHK,925.0,2.0,1.0,46.25,2,5000.0
10452,10540,Bannerghatta Road,3 Bedroom,2826.0,3.0,1.0,148.0,3,5237.0842179759375
10453,10541,Kanakpura Road,1 BHK,458.0,1.0,0.0,33.66,1,7349.344978165938
10454,10542,other,4 Bedroom,3500.0,4.0,0.0,150.0,4,4285.714285714285
10455,10543,other,4 Bedroom,5400.0,4.0,2.0,250.0,4,4629.62962962963
10456,10544,other,4 Bedroom,1000.0,5.0,2.0,200.0,4,20000.0
10457,10545,Amruthahalli,3 BHK,1450.0,2.0,1.0,90.0,3,6206.896551724138
10458,10546,Kasavanhalli,2 BHK,1100.0,2.0,1.0,65.0,2,5909.090909090909
10459,10547,Kadubeesanahalli,2 BHK,1185.0,2.0,3.0,55.0,2,4641.350210970464
10460,10548,9th Phase JP Nagar,4 Bedroom,1900.0,4.0,2.0,80.0,4,4210.526315789473
10461,10549,TC Palaya,2 Bedroom,1200.0,2.0,1.0,70.0,2,5833.333333333333
10462,10550,other,1 BHK,660.0,1.0,1.0,35.0,1,5303.030303030303
10463,10551,Ambedkar Nagar,3 BHK,1920.0,4.0,2.0,121.0,3,6302.083333333333
10464,10552,Jalahalli,2 Bedroom,1200.0,2.0,0.0,130.0,2,10833.333333333334
10465,10554,1st Phase JP Nagar,4 BHK,4550.0,2.0,1.0,240.0,4,5274.725274725275
10466,10555,Bhoganhalli,2 BHK,1205.0,2.0,1.0,68.32,2,5669.709543568464
10467,10556,Haralur Road,2 BHK,1200.0,2.0,2.0,46.0,2,3833.3333333333335
10468,10557,Akshaya Nagar,3 BHK,1421.0,2.0,2.0,73.0,3,5137.227304714989
10469,10558,6th Phase JP Nagar,3 BHK,1250.0,3.0,3.0,48.9,3,3912.0
10470,10559,Whitefield,1 BHK,524.0,1.0,1.0,29.0,1,5534.3511450381675
10471,10560,HSR Layout,5 Bedroom,4200.0,5.0,2.0,245.0,5,5833.333333333333
10472,10561,Thubarahalli,3 BHK,1540.0,3.0,2.0,90.0,3,5844.1558441558445
10473,10562,Sarjapur  Road,2 BHK,984.0,2.0,1.0,45.91,2,4665.650406504065
10474,10563,Rachenahalli,2 BHK,985.0,2.0,1.0,50.17,2,5093.401015228426
10475,10564,Whitefield,4 BHK,2830.0,4.0,3.0,161.0,4,5689.04593639576
10476,10565,other,2 BHK,1140.0,2.0,3.0,60.0,2,5263.1578947368425
10477,10566,5th Block Hbr Layout,5 Bedroom,3600.0,5.0,3.0,130.0,5,3611.1111111111113
10478,10567,Begur Road,3 BHK,1410.0,2.0,3.0,44.42,3,3150.354609929078
10479,10568,Raja Rajeshwari Nagar,3 BHK,1700.0,2.0,2.0,86.0,3,5058.823529411765
10480,10569,Devanahalli,2 BHK,1360.0,2.0,0.0,62.425,2,4590.073529411765
10481,10570,Electronic City,4 Bedroom,1800.0,3.0,2.0,700.0,4,38888.88888888889
10482,10571,Dasarahalli,2 BHK,1333.0,2.0,1.0,86.65,2,6500.375093773443
10483,10572,Electronic City,2 BHK,1258.0,2.0,1.0,85.5,2,6796.502384737679
10484,10573,other,3 BHK,1458.0,2.0,2.0,87.0,3,5967.078189300411
10485,10574,Electronic City,2 BHK,1386.0,2.0,1.0,85.0,2,6132.7561327561325
10486,10575,Electronic City Phase II,2 BHK,1140.0,2.0,1.0,32.92,2,2887.719298245614
10487,10576,Electronic City,1 RK,550.0,1.0,1.0,27.0,1,4909.090909090909
10488,10577,Lakshminarayana Pura,2 BHK,1200.0,2.0,3.0,83.0,2,6916.666666666667
10489,10578,other,2 BHK,1081.0,2.0,1.0,39.0,2,3607.7705827937093
10490,10579,Whitefield,4 BHK,2135.0,3.0,2.0,149.0,4,6978.922716627635
10491,10580,Whitefield,4 Bedroom,2500.0,4.0,0.0,100.0,4,4000.0
10492,10581,other,2 BHK,1178.0,2.0,1.0,80.0,2,6791.171477079796
10493,10582,Devarachikkanahalli,2 BHK,991.0,2.0,2.0,40.0,2,4036.326942482341
10494,10583,Gottigere,3 BHK,1493.0,2.0,3.0,90.0,3,6028.131279303416
10495,10584,Subramanyapura,3 BHK,2495.0,3.0,3.0,130.0,3,5210.420841683367
10496,10585,Kammasandra,2 BHK,1080.0,2.0,1.0,31.99,2,2962.037037037037
10497,10586,Dasanapura,2 BHK,814.0,2.0,1.0,53.0,2,6511.056511056511
10498,10587,Electronic City,2 BHK,1025.0,2.0,1.0,50.0,2,4878.048780487805
